"ID","SITE_ID","STAFF_ID","TASK_DATE","IN_TIME","OUT_TIME","COUNT","OT_TYPE","INVOICE_PRICE","TASK_DESCRIPTION","TARGET","PAY_UNIT_PRICE","CREATED_AT","UPDATED_AT"
1790,11,28,"2026-04-24","08:15","17:00",34,"time_based",10,"3.1 PRINTING CHARGES OF SUMMARY REPORT OF C1, SURCHARGES, CL, UP/OP, & ERROR REPROT",0,0,"2026-04-24 16:35:37","2026-04-24 16:35:37"
1791,11,28,"2026-04-24","08:15","17:00",7601,"time_based",0.8,"1.1 VERIFICATION OF EMPLOYERS ZONE AND NUMBER",0,0,"2026-04-24 16:36:04","2026-04-24 16:36:04"
1792,11,28,"2026-04-24","08:15","17:00",8257,"time_based",0.8,"1.2 VERIFICATION OF CONTRIBUTION AMOUNT",0,0,"2026-04-24 16:36:34","2026-04-24 16:36:34"
1793,11,29,"2026-04-24","08:29","17:02",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-24 16:37:12","2026-04-24 16:37:12"
1794,11,47,"2026-04-24","08:40","17:05",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-24 16:38:02","2026-04-24 16:38:02"
1795,30,89,"2026-04-24","08:30","17:00",250,"time_based",2,"Singhagiri Agreements Checking, NIC Number and data entry to excel report 				 				",0,0,"2026-04-24 16:43:32","2026-04-24 16:43:32"
1796,30,78,"2026-04-24","08:30","17:00",0,"time_based",2,"Singhagiri Agreements Checking, NIC Number and data entry to excel report 				 				",0,0,"2026-04-24 16:44:19","2026-04-24 16:44:19"
1797,32,16,"2026-04-24","","",667,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-24 16:54:32","2026-04-24 16:54:32"
1798,32,90,"2026-04-24","","",808,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-24 16:54:45","2026-04-24 16:54:45"
1799,32,91,"2026-04-24","","",645,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-24 16:54:58","2026-04-24 16:54:58"
1800,20,61,"2026-04-24","","",1249,"target_based",2.4,"SCANNING 			",0,0,"2026-04-24 17:05:33","2026-04-24 17:05:33"
1801,20,110,"2026-04-24","","",968,"target_based",2.4,"SCANNING 			",0,0,"2026-04-24 17:05:49","2026-04-24 17:05:49"
1802,35,97,"2026-04-24","","",2006,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-24 17:12:08","2026-04-24 17:12:08"
1803,35,98,"2026-04-24","","",2903,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-24 17:12:20","2026-04-24 17:12:20"
1804,101,17,"2026-04-24","","",1188,"target_based",4.1,"Scanning",0,0,"2026-04-24 17:12:46","2026-04-24 17:12:46"
1805,101,17,"2026-04-24","","",21,"target_based",0,"File",0,0,"2026-04-24 17:12:57","2026-04-24 17:12:57"
1821,36,99,"2026-04-24","","",781,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-25 09:30:35","2026-04-25 09:30:35"
1822,36,99,"2026-04-24","","",188,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-25 09:30:49","2026-04-25 09:30:49"
1823,82,135,"2026-04-24","08:30","21:40",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-25 10:01:07","2026-04-25 10:01:07"
1824,82,181,"2026-04-24","08:35","17:20",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-25 10:02:10","2026-04-25 10:02:10"
1825,82,141,"2026-04-24","08:30","18:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-25 10:02:52","2026-04-25 10:02:52"
1826,102,165,"2026-04-24","07:45","19:13",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-25 10:12:12","2026-04-25 10:12:12"
1827,102,166,"2026-04-24","07:45","19:15",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-25 10:12:31","2026-04-25 10:12:31"
1828,18,102,"2026-04-24","","",4074,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-25 10:13:18","2026-04-25 10:13:18"
1829,18,102,"2026-04-24","","",77,"target_based",0,"File",0,0,"2026-04-25 10:13:30","2026-04-25 10:13:30"
1830,18,128,"2026-04-24","","",4566,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-25 10:14:08","2026-04-25 10:14:08"
1831,18,128,"2026-04-24","","",88,"target_based",0,"File",0,0,"2026-04-25 10:14:32","2026-04-25 10:14:32"
1832,18,130,"2026-04-24","","",3511,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-25 10:15:15","2026-04-25 10:57:29"
1833,18,130,"2026-04-24","","",58,"target_based",0,"File",0,0,"2026-04-25 10:15:34","2026-04-25 10:15:34"
1834,14,40,"2026-04-24","","",182,"target_based",10,"MIRO Updating ",0,0,"2026-04-25 10:22:55","2026-04-25 10:22:55"
1835,14,41,"2026-04-24","","",150,"target_based",10,"MIRO Updating ",0,0,"2026-04-25 10:23:09","2026-04-25 10:23:09"
1836,14,42,"2026-04-24","","",202,"target_based",5.5,"Scaning						",0,0,"2026-04-25 10:23:26","2026-04-25 10:23:26"
1837,14,161,"2026-04-24","","",258,"target_based",0,"Preparation",0,0,"2026-04-25 10:23:42","2026-04-25 10:23:42"
1838,14,163,"2026-04-24","","",57,"target_based",10,"MIRO Updating ",0,0,"2026-04-25 10:24:04","2026-04-25 10:24:04"
1839,33,92,"2026-04-24","","",954,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-25 10:32:14","2026-04-25 10:32:14"
1840,33,92,"2026-04-25","","",1523,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-25 13:22:25","2026-04-25 13:22:25"
1841,18,128,"2026-04-25","","",1472,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-25 21:03:17","2026-04-25 21:03:17"
1842,18,128,"2026-04-25","","",21,"target_based",0,"File",0,0,"2026-04-25 21:03:34","2026-04-25 21:03:34"
1843,18,102,"2026-04-25","","",1140,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-25 21:03:53","2026-04-25 21:03:53"
1844,18,102,"2026-04-25","","",21,"target_based",0,"File",0,0,"2026-04-25 21:04:14","2026-04-25 21:04:14"
1845,18,130,"2026-04-25","","",706,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-25 21:04:31","2026-04-25 21:04:31"
1846,18,130,"2026-04-25","","",10,"target_based",0,"File",0,0,"2026-04-25 21:04:43","2026-04-25 21:04:43"
1861,18,201,"2026-04-26","","",1884,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-26 14:02:10","2026-04-26 14:02:10"
1862,18,201,"2026-04-26","","",20,"target_based",0,"File",0,0,"2026-04-26 14:02:28","2026-04-26 14:02:28"
1863,14,39,"2026-04-25","","",63,"target_based",10,"MIRO Updating ",0,0,"2026-04-27 08:52:14","2026-04-27 08:52:14"
1864,14,40,"2026-04-25","","",43,"target_based",10,"MIRO Updating ",0,0,"2026-04-27 08:52:28","2026-04-27 08:52:28"
1865,14,41,"2026-04-25","","",30,"target_based",10,"MIRO Updating ",0,0,"2026-04-27 08:52:45","2026-04-27 08:52:45"
1866,14,42,"2026-04-25","","",242,"target_based",5.5,"Scaning						",0,0,"2026-04-27 08:53:00","2026-04-27 08:53:07"
1867,6,76,"2026-04-24","","",354,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-27 09:43:04","2026-04-27 09:43:04"
1868,6,76,"2026-04-24","","",32,"target_based",0,"File",0,0,"2026-04-27 09:43:31","2026-04-27 09:43:31"
1869,6,106,"2026-04-24","","",769,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-27 09:43:47","2026-04-27 09:43:47"
1870,6,106,"2026-04-24","","",70,"target_based",0,"File",0,0,"2026-04-27 09:44:00","2026-04-27 09:44:00"
1871,6,108,"2026-04-24","","",651,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-27 09:44:42","2026-04-27 09:44:42"
1872,6,108,"2026-04-24","","",61,"target_based",0,"File",0,0,"2026-04-27 09:44:56","2026-04-27 09:45:47"
1873,6,109,"2026-04-24","","",750,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-27 09:45:24","2026-04-27 09:45:24"
1874,6,109,"2026-04-24","","",70,"target_based",0,"File",0,0,"2026-04-27 09:45:34","2026-04-27 09:45:34"
1875,6,107,"2026-04-24","","",674,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-27 09:46:54","2026-04-27 09:46:54"
1876,6,107,"2026-04-24","","",65,"target_based",0,"File",0,0,"2026-04-27 09:47:09","2026-04-27 09:47:09"
1877,6,106,"2026-04-25","","",445,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-27 09:50:20","2026-04-27 09:50:20"
1878,6,106,"2026-04-25","","",40,"target_based",0,"File",0,0,"2026-04-27 09:50:31","2026-04-27 09:50:31"
1879,6,108,"2026-04-25","","",320,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-27 09:53:38","2026-04-27 09:53:38"
1880,6,108,"2026-04-25","","",30,"target_based",0,"File",0,0,"2026-04-27 09:53:54","2026-04-27 09:53:54"
1881,6,109,"2026-04-25","","",385,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-27 09:54:13","2026-04-27 09:54:13"
1882,6,109,"2026-04-25","","",35,"target_based",0,"File",0,0,"2026-04-27 09:54:31","2026-04-27 09:54:31"
1883,83,136,"2026-04-23","","",2951,"target_based",3.75,"Scanning",0,0,"2026-04-27 10:06:20","2026-04-27 10:06:20"
1884,83,136,"2026-04-23","","",36,"target_based",0,"File",0,0,"2026-04-27 10:07:55","2026-04-27 10:07:55"
1885,34,96,"2026-04-24","","",508,"target_based",0,"Scanning",0,0,"2026-04-27 10:28:28","2026-04-27 10:28:28"
1886,34,96,"2026-04-24","","",169,"target_based",0,"File",0,0,"2026-04-27 10:28:42","2026-04-27 10:28:42"
1887,34,96,"2026-04-24","","",298,"target_based",0,"Exel",0,0,"2026-04-27 10:28:55","2026-04-27 10:28:55"
1888,83,221,"2026-04-23","","",761,"target_based",3.75,"Scanning",0,0,"2026-04-27 10:44:32","2026-04-27 10:44:32"
1889,83,136,"2026-04-24","","",1885,"target_based",3.75,"Scanning",0,0,"2026-04-27 10:44:49","2026-04-27 10:44:49"
1890,83,136,"2026-04-24","","",25,"target_based",0,"File",0,0,"2026-04-27 10:45:16","2026-04-27 10:45:16"
1891,83,221,"2026-04-24","","",960,"target_based",3.75,"Scanning",0,0,"2026-04-27 10:45:31","2026-04-27 10:45:31"
1892,83,221,"2026-04-24","","",12,"target_based",0,"File",0,0,"2026-04-27 10:45:41","2026-04-27 10:45:41"
1893,83,221,"2026-04-25","","",904,"target_based",3.75,"Scanning",0,0,"2026-04-27 10:45:59","2026-04-27 10:45:59"
1894,83,221,"2026-04-25","","",12,"target_based",0,"File",0,0,"2026-04-27 10:46:08","2026-04-27 10:46:08"
1895,35,97,"2026-04-27","","",1649,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-27 16:53:08","2026-04-27 16:53:08"
1896,35,98,"2026-04-27","","",1574,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-27 16:53:23","2026-04-27 16:53:23"
1897,30,78,"2026-04-27","08:30","17:00",0,"time_based",2,"Singhagiri Agreements Checking, NIC Number and data entry to excel report 				 				",0,0,"2026-04-27 16:55:23","2026-04-27 16:55:23"
1898,30,89,"2026-04-27","","",120,"time_based",100,"Return POD Packets                                       				 				",0,0,"2026-04-27 16:55:49","2026-04-27 16:55:49"
1899,11,28,"2026-04-27","08:15","17:01",0,"time_based",0.8,"1.1 VERIFICATION OF EMPLOYERS ZONE AND NUMBER",0,0,"2026-04-27 16:57:43","2026-04-27 16:57:43"
1900,11,29,"2026-04-27","08:27","17:03",0,"time_based",1.65,"2.2 DATA ENTRY WITH VERIFICATION OF PAYMENT CATEGORY",0,0,"2026-04-27 16:58:10","2026-04-27 16:58:10"
1901,11,47,"2026-04-27","08:38","11:45",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-27 16:58:49","2026-04-27 16:58:49"
1902,32,16,"2026-04-27","","",822,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-27 16:58:57","2026-04-27 16:58:57"
1903,32,90,"2026-04-27","","",805,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-27 16:59:16","2026-04-27 16:59:16"
1904,32,91,"2026-04-27","","",51,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-27 16:59:55","2026-04-27 16:59:55"
1905,20,61,"2026-04-27","","",1201,"target_based",2.4,"SCANNING 			",0,0,"2026-04-27 17:00:30","2026-04-27 17:00:30"
1906,101,17,"2026-04-27","","",1221,"target_based",4.1,"Scanning",0,0,"2026-04-27 17:04:54","2026-04-27 17:04:54"
1907,101,17,"2026-04-27","","",32,"target_based",0,"File",0,0,"2026-04-27 17:05:05","2026-04-27 17:05:05"
1908,18,130,"2026-04-27","","",1781,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-27 17:12:25","2026-04-27 17:12:25"
1909,18,130,"2026-04-27","","",8,"target_based",0,"File",0,0,"2026-04-27 17:12:38","2026-04-27 17:12:38"
1910,18,128,"2026-04-27","","",1199,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-27 17:13:48","2026-04-27 17:13:48"
1911,18,128,"2026-04-27","","",26,"target_based",0,"File",0,0,"2026-04-27 17:14:01","2026-04-27 17:14:01"
1912,18,102,"2026-04-27","","",1730,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-27 17:14:20","2026-04-27 17:14:20"
1913,18,102,"2026-04-27","","",35,"target_based",0,"File",0,0,"2026-04-27 17:14:33","2026-04-27 17:14:33"
1914,20,110,"2026-04-27","","",1014,"target_based",2.4,"SCANNING 			",0,0,"2026-04-27 17:20:50","2026-04-27 17:20:50"
1915,33,92,"2026-04-27","","",3315,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-27 17:55:46","2026-04-27 17:55:46"
1916,36,99,"2026-04-27","","",408,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-28 10:40:09","2026-04-28 10:40:09"
1917,36,99,"2026-04-27","","",332,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-28 10:40:22","2026-04-28 10:40:22"
1918,34,96,"2026-04-27","","",416,"target_based",0,"Scanning",0,0,"2026-04-28 10:41:01","2026-04-28 10:41:01"
1919,34,96,"2026-04-27","","",135,"target_based",0,"File",0,0,"2026-04-28 10:41:15","2026-04-28 10:41:15"
1920,34,96,"2026-04-27","","",472,"target_based",0,"Exel",0,0,"2026-04-28 10:41:31","2026-04-28 10:41:31"
1924,102,166,"2026-04-27","07:43","19:15",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-28 10:44:06","2026-04-28 10:44:06"
1922,102,166,"2026-04-25","07:40","17:05",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-28 10:43:08","2026-04-28 10:43:08"
1923,102,165,"2026-04-27","07:35","19:14",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-28 10:43:50","2026-04-28 10:43:50"
1925,82,181,"2026-04-27","08:13","18:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-28 10:45:05","2026-04-28 10:45:05"
1926,82,140,"2026-04-27","08:15","19:01",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-28 10:45:41","2026-04-28 10:45:41"
1927,82,135,"2026-04-27","08:20","19:04",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-28 10:46:13","2026-04-28 10:46:13"
1928,82,141,"2026-04-27","08:20","19:04",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-28 10:46:38","2026-04-28 10:46:38"
1929,14,39,"2026-04-27","","",147,"target_based",10,"MIRO Updating ",0,0,"2026-04-28 15:07:48","2026-04-28 15:07:48"
1930,14,41,"2026-04-27","","",202,"target_based",10,"MIRO Updating ",0,0,"2026-04-28 15:08:53","2026-04-28 15:08:53"
1931,14,40,"2026-04-27","","",251,"target_based",10,"MIRO Updating ",0,0,"2026-04-28 15:09:03","2026-04-28 15:09:03"
1932,14,163,"2026-04-27","","",186,"target_based",10,"MIRO Updating ",0,0,"2026-04-28 15:09:22","2026-04-28 15:09:22"
1933,14,42,"2026-04-27","","",648,"target_based",5.5,"Scaning						",0,0,"2026-04-28 15:09:50","2026-04-28 15:09:50"
1934,14,161,"2026-04-27","","",807,"target_based",0,"Preparation",0,0,"2026-04-28 15:10:04","2026-04-28 15:10:04"
1935,23,72,"2026-04-22","","",525,"target_based",3.25,"Converting Physical Documents to DIGITAL Images - Article A4 image				",0,0,"2026-04-28 15:17:41","2026-04-28 15:17:41"
1936,23,72,"2026-04-24","","",640,"target_based",3.25,"Converting Physical Documents to DIGITAL Images - Article A4 image				",0,0,"2026-04-28 15:19:41","2026-04-28 15:19:41"
1937,13,34,"2026-04-07","07:25","05:10",10,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:22:48","2026-04-28 16:22:48"
1938,11,27,"2026-04-28","08:36","17:02",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-28 16:22:57","2026-04-28 16:22:57"
1939,13,34,"2026-04-07","07:25","05:10",37,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-28 16:23:09","2026-04-28 16:23:09"
1940,11,28,"2026-04-28","08:05","17:01",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-28 16:23:21","2026-04-28 16:23:21"
1941,13,34,"2026-04-07","07:25","05:10",196,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:23:27","2026-04-28 16:23:27"
1942,11,29,"2026-04-28","08:24","17:02",0,"time_based",1.65,"2.2 DATA ENTRY WITH VERIFICATION OF PAYMENT CATEGORY",0,0,"2026-04-28 16:23:48","2026-04-28 16:23:48"
1943,13,35,"2026-04-07","08:40","06:00",10,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:24:35","2026-04-28 16:24:35"
1944,11,47,"2026-04-28","08:40","17:30",0,"time_based",1.65,"2.2 DATA ENTRY WITH VERIFICATION OF PAYMENT CATEGORY",0,0,"2026-04-28 16:24:44","2026-04-28 16:24:44"
1945,13,35,"2026-04-07","08:40","06:00",195,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:24:55","2026-04-28 16:24:55"
1946,13,34,"2026-04-08","07:10","05:15",58,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:26:12","2026-04-28 16:26:12"
1947,13,34,"2026-04-08","07:10","05:15",47,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-28 16:26:30","2026-04-28 16:26:30"
1948,13,34,"2026-04-08","07:10","05:15",332,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:26:49","2026-04-28 16:26:49"
1949,13,35,"2026-04-08","08:45","05:15",59,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:27:27","2026-04-28 16:27:27"
1950,13,35,"2026-04-08","08:45","05:15",332,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:38:47","2026-04-28 16:38:47"
1951,13,34,"2026-04-09","07:15","05:30",72,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:39:45","2026-04-28 16:39:45"
1952,13,34,"2026-04-09","07:15","05:30",47,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-28 16:39:57","2026-04-28 16:39:57"
1953,13,34,"2026-04-09","07:15","05:30",65,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:40:10","2026-04-28 16:40:10"
1954,23,72,"2026-04-27","","",726,"target_based",3.25,"Converting Physical Documents to DIGITAL Images - Article A4 image				",0,0,"2026-04-28 16:40:31","2026-04-28 16:40:31"
1955,13,35,"2026-04-09","08:35","05:00",72,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:40:58","2026-04-28 16:40:58"
1956,13,35,"2026-04-09","08:35","05:00",64,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:41:13","2026-04-28 16:41:13"
1957,13,34,"2026-04-10","07:20","05:15",24,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:42:12","2026-04-28 16:42:12"
1958,13,34,"2026-04-10","07:20","05:15",18,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-28 16:42:45","2026-04-28 16:42:45"
1959,13,34,"2026-04-10","07:20","05:15",59,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:43:07","2026-04-28 16:43:07"
1960,13,35,"2026-04-10","08:30","06:00",23,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:43:47","2026-04-28 16:43:47"
1961,13,35,"2026-04-10","08:30","06:00",58,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:44:06","2026-04-28 16:44:06"
1962,13,34,"2026-04-11","08:00","14:05",19,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-28 16:45:59","2026-04-28 16:45:59"
1963,13,34,"2026-04-11","08:00","14:05",59,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:46:17","2026-04-28 16:46:17"
1964,13,35,"2026-04-11","08:20","12:30",58,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:47:25","2026-04-28 16:47:25"
1965,13,34,"2026-04-16","07:00","05:15",3,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:48:10","2026-04-28 16:48:10"
1966,13,34,"2026-04-16","07:00","05:15",114,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-28 16:48:25","2026-04-28 16:48:25"
1967,13,34,"2026-04-16","07:00","05:15",186,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:48:48","2026-04-28 16:48:48"
1968,13,35,"2026-04-16","08:35","05:15",3,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:49:43","2026-04-28 16:49:43"
1969,13,35,"2026-04-16","08:35","05:15",186,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-28 16:50:27","2026-04-28 16:50:27"
1970,33,92,"2026-04-28","","",2485,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-28 16:50:52","2026-04-28 16:50:52"
1971,13,34,"2026-04-17","07:15","05:00",22,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:51:14","2026-04-28 16:51:46"
1972,13,35,"2026-04-17","07:15","05:00",22,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-28 16:52:39","2026-04-28 16:52:39"
1973,32,16,"2026-04-28","","",85,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-28 16:55:43","2026-04-28 16:55:43"
1974,32,90,"2026-04-28","","",803,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-28 16:55:55","2026-04-28 16:55:55"
1975,30,89,"2026-04-28","","",129,"time_based",100,"Return POD Packets                                       				 				",0,0,"2026-04-28 16:56:44","2026-04-28 16:56:44"
1976,101,17,"2026-04-28","","",1324,"target_based",4.1,"Scanning",0,0,"2026-04-28 17:01:58","2026-04-28 17:01:58"
1977,101,17,"2026-04-28","","",19,"target_based",0,"File",0,0,"2026-04-28 17:02:12","2026-04-28 17:02:12"
1978,35,97,"2026-04-28","","",1498,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-28 17:02:54","2026-04-28 17:02:54"
1979,35,98,"2026-04-28","","",1586,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-28 17:03:14","2026-04-28 17:03:14"
1980,18,128,"2026-04-28","","",1146,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-28 17:08:38","2026-04-28 17:08:38"
1981,18,128,"2026-04-28","","",26,"target_based",0,"File",0,0,"2026-04-28 17:08:53","2026-04-28 17:08:53"
1982,18,130,"2026-04-28","","",1406,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-28 17:09:21","2026-04-28 17:11:06"
1983,18,130,"2026-04-28","","",37,"target_based",0,"File",0,0,"2026-04-28 17:10:10","2026-04-28 17:11:24"
1984,18,102,"2026-04-28","","",1282,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-28 17:11:50","2026-04-28 17:11:50"
1985,18,102,"2026-04-28","","",28,"target_based",0,"File",0,0,"2026-04-28 17:12:04","2026-04-28 17:12:04"
1986,34,96,"2026-04-28","","",321,"target_based",0,"Scanning",0,0,"2026-04-28 17:13:06","2026-04-28 17:13:06"
1987,34,96,"2026-04-28","","",102,"target_based",0,"File",0,0,"2026-04-28 17:13:23","2026-04-28 17:13:23"
1988,34,96,"2026-04-28","","",515,"target_based",0,"Exel",0,0,"2026-04-28 17:13:39","2026-04-28 17:13:39"
1989,20,110,"2026-04-28","","",1025,"target_based",2.4,"SCANNING 			",0,0,"2026-04-28 17:23:33","2026-04-28 17:23:33"
1990,102,165,"2026-04-28","07:55","19:15",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-29 08:47:28","2026-04-29 08:47:28"
1991,102,166,"2026-04-28","07:35","19:16",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-29 08:47:47","2026-04-29 08:47:47"
1992,36,99,"2026-04-28","","",676,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-29 08:48:48","2026-04-29 08:48:48"
1993,36,99,"2026-04-28","","",527,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-29 08:49:12","2026-04-29 08:49:12"
1994,6,106,"2026-04-27","","",715,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-29 09:00:34","2026-04-29 09:00:34"
1995,6,106,"2026-04-27","","",65,"target_based",0,"File",0,0,"2026-04-29 09:00:45","2026-04-29 09:00:45"
